Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,21922,2023-10-09,-0.139857395,-0.114102929,-0.114249875,21,100
Market-Adjusted Model,21923,2023-10-09,-0.089709747,-0.062153622,-0.064102226,21,100
Market-Adjusted Model,21924,2023-10-09,0.0123619758,0.0376282542,0.0379694962,21,100
Market-Adjusted Model,21927,2023-10-09,-0.088452117,-0.064337084,-0.062844596,21,100
Market-Adjusted Model,21928,2023-10-09,-0.035393668,-0.008503438,-0.009786147,21,100
Market-Adjusted Model,21930,2023-10-09,-0.35516607,-0.361467602,-0.32955855,21,100
Market-Adjusted Model,21931,2023-10-09,-0.259615379,-0.249661417,-0.234007858,21,100
Market-Adjusted Model,21932,2023-10-09,-0.007582519,0.0177482444,0.018025001,21,100
Market-Adjusted Model,21933,2023-10-09,-0.234204764,-0.229232434,-0.208597243,21,100
Market-Adjusted Model,21934,2023-10-09,-0.116481299,-0.094932165,-0.090873778,21,100
Market-Adjusted Model,21935,2023-10-09,-0.316923061,-0.329645423,-0.29131554,21,100
Market-Adjusted Model,21936,2023-10-09,-0.056592188,-0.02964593,-0.030984667,21,100
Market-Adjusted Model,21938,2023-10-09,-0.072656321,0.0362401593,-0.0470488,21,100
Market-Adjusted Model,21939,2023-10-09,-0.013797785,0.0442707218,0.0118097359,21,100
Market-Adjusted Model,21940,2023-10-09,-0.228061564,-0.216170365,-0.202454044,21,100
Market-Adjusted Model,21941,2023-10-09,-0.089735055,0.9442087361,-0.064127534,21,100
Market-Adjusted Model,21942,2023-10-09,-0.054507284,-0.01265091,-0.028899763,21,100
Market-Adjusted Model,21943,2023-10-09,-0.022405111,0.0035962493,0.0032024096,21,100
Market-Adjusted Model,21947,2023-10-09,0.0752687468,0.1739507863,0.1008762673,21,100
Market-Adjusted Model,21948,2023-10-09,0.0102495352,0.0382770425,0.0358570557,21,100
Market-Adjusted Model,21949,2023-10-09,-0.256038639,-0.255522761,-0.230431118,21,100
Market-Adjusted Model,21950,2023-10-09,-0.569353835,-0.599562665,-0.543746314,21,100
Market-Adjusted Model,21954,2023-10-09,0.0028790534,0.0281070041,0.0284865738,21,100
Market-Adjusted Model,21955,2023-10-09,-0.404371582,-0.466010376,-0.378764061,21,100
Market-Adjusted Model,21956,2023-10-09,-0.115514025,-0.094188163,-0.089906504,21,100
Market-Adjusted Model,21957,2023-10-09,0.0823195732,0.1085246084,0.1079270937,21,100
Market-Adjusted Model,21959,2023-10-09,-0.255901004,-0.254708931,-0.230293484,21,100
Market-Adjusted Model,21962,2023-10-09,-0.0074989,0.0177096449,0.0181086202,21,100
Market-Adjusted Model,21963,2023-10-09,0.0039179995,0.0291254183,0.0295255199,21,100
Market-Adjusted Model,21964,2023-10-09,-0.12081223,-0.099383341,-0.09520471,21,100
Market-Adjusted Model,21965,2023-10-09,-0.279629659,-0.240476785,-0.254022139,21,100
Market-Adjusted Model,21966,2023-10-09,-3.61581E-10,0.0252272513,0.0256075201,21,100
Market-Adjusted Model,21967,2023-10-09,0.0049261275,0.0042712708,0.0047257588,15,100
Market-Adjusted Model,21970,2023-10-09,-0.099016842,-0.065704539,-0.073409322,21,100
Market-Adjusted Model,21971,2023-10-09,-0.892319874,-1.759266485,-0.866712354,21,100
Market-Adjusted Model,21972,2023-10-09,-0.045392663,-0.020007208,-0.019785142,21,100
Market-Adjusted Model,21973,2023-10-09,-0.086021568,-0.061885387,-0.060414048,21,100
Market-Adjusted Model,21974,2023-10-09,0.0004720645,0.0260866174,0.026079585,21,100
Market-Adjusted Model,21975,2023-10-09,0.444036855,0.5236950173,0.4696443755,21,100
Market-Adjusted Model,21976,2023-10-09,-0.071145337,-0.04688027,-0.045537817,21,100
Market-Adjusted Model,21977,2023-10-09,-0.036291909,-0.010965563,-0.010684388,21,100
Market-Adjusted Model,21978,2023-10-09,-0.148952717,-0.130433644,-0.123345196,21,100
Market-Adjusted Model,21981,2023-10-09,-0.024532161,0.0005287095,0.0010753593,21,100
Market-Adjusted Model,21982,2023-10-09,-0.011293116,0.0139918629,0.0143144043,21,100
Market-Adjusted Model,21983,2023-10-09,-0.026255727,-0.000585352,-0.000648207,21,100
Market-Adjusted Model,21984,2023-10-09,-0.06133683,-0.03685919,-0.035729309,21,100
Market-Adjusted Model,21985,2023-10-09,-0.048332145,-0.023338156,-0.022724625,21,100
Market-Adjusted Model,21986,2023-10-09,-0.040084418,-0.015041859,-0.014476898,21,100
Market-Adjusted Model,21991,2023-10-09,-0.024914771,0.0008743725,0.0006927492,21,100
Market-Adjusted Model,21992,2023-10-09,-0.005518581,0.0197127862,0.0200889393,21,100
Market-Adjusted Model,21994,2023-10-09,-0.055605927,-0.03098475,-0.029998407,21,100
Market-Adjusted Model,21997,2023-10-09,-0.050921853,-0.026296132,-0.025314333,21,100
Market-Adjusted Model,21999,2023-10-09,0.0144729607,0.047996975,0.0400804812,21,100
Market-Adjusted Model,22001,2023-10-09,-0.095656558,-0.072770974,-0.070049038,21,100
Market-Adjusted Model,22003,2023-10-09,0.2797282358,0.2851360628,0.3053357563,21,100
Market-Adjusted Model,22004,2023-10-09,-0.038955083,-0.013351164,-0.013347562,21,100
Market-Adjusted Model,22006,2023-10-09,0.0748047266,0.1118287432,0.1004122471,21,100
Market-Adjusted Model,22009,2023-10-09,-0.032813183,-0.00772939,-0.007205663,21,100
Market-Adjusted Model,22010,2023-10-09,-0.003228767,0.022549957,0.0223787533,21,100
Market-Adjusted Model,22011,2023-10-09,-0.03107254,-0.005975804,-0.00546502,21,100
Market-Adjusted Model,22013,2023-10-09,-0.049062504,-0.024255577,-0.023454983,21,100
Market-Adjusted Model,22014,2023-10-09,-0.02382072,0.0017586614,0.0017868005,21,100
Market-Adjusted Model,22018,2023-10-09,-0.043736681,-0.017841891,-0.018129161,21,100
Market-Adjusted Model,22019,2023-10-09,-0.016574289,0.0086482867,0.0090332311,21,100
Market-Adjusted Model,22020,2023-10-09,-0.010065811,0.0152101273,0.015541709,21,100
Market-Adjusted Model,22021,2023-10-09,-0.000493646,0.0253597702,0.0251138749,21,100
Market-Adjusted Model,22022,2023-10-09,-0.02498209,0.0000522469,0.0006254308,21,100
Market-Adjusted Model,22027,2023-10-09,0.0222279825,0.0500257701,0.0478355029,21,100
Market-Adjusted Model,22028,2023-10-09,-0.027165114,-0.00219873,-0.001557594,21,100
Market-Adjusted Model,22029,2023-10-09,-0.032256398,-0.007324431,-0.006648877,21,100
Market-Adjusted Model,22030,2023-10-09,-0.064965967,-0.0563495,-0.054249992,19,100
Market-Adjusted Model,22033,2023-10-09,-0.076114299,-0.05293831,-0.050506779,21,100
Market-Adjusted Model,22034,2023-10-09,-0.039378935,-0.014020569,-0.013771414,21,100
Market-Adjusted Model,22035,2023-10-09,-0.076131079,-0.052206303,-0.050523558,21,100
Market-Adjusted Model,22036,2023-10-09,0.0123369221,0.0379199853,0.0379444426,21,100
Market-Adjusted Model,22037,2023-10-09,-0.000204806,0.0251494693,0.0254027148,21,100
Market-Adjusted Model,22039,2023-10-09,0.0357143077,0.0668356205,0.0613218281,21,100
Market-Adjusted Model,22045,2023-10-09,0.0009211603,0.0272913705,0.0265286808,21,100
Market-Adjusted Model,22046,2023-10-09,-0.054674898,-0.030227659,-0.029067377,21,100
Market-Adjusted Model,22048,2023-10-09,-0.021912733,0.003197736,0.0036947877,21,100
Market-Adjusted Model,22049,2023-10-09,-0.023423318,0.0034863197,0.0021842025,21,100
Market-Adjusted Model,22050,2023-10-09,-0.066589628,-0.041699327,-0.040982108,21,100
Market-Adjusted Model,22051,2023-10-09,-0.141030422,-0.1206172,-0.115422902,21,100
Market-Adjusted Model,22052,2023-10-09,-0.015646125,0.009519405,0.0099613953,21,100
Market-Adjusted Model,22053,2023-10-09,-0.22699387,-0.080150602,-0.20138635,21,100
Market-Adjusted Model,22054,2023-10-09,-0.067250147,-0.041089807,-0.041642627,21,100
Market-Adjusted Model,22055,2023-10-09,-0.02911637,-0.004075084,-0.00350885,21,100
Market-Adjusted Model,22056,2023-10-09,-0.02707781,-0.001908568,-0.001470289,21,100
Market-Adjusted Model,22057,2023-10-09,0.0038738248,0.0290584609,0.0294813453,21,100
Market-Adjusted Model,22060,2023-10-09,-0.027907943,-0.002829935,-0.002300422,21,100
Market-Adjusted Model,22065,2023-10-09,-0.047659138,-0.022441764,-0.022051618,21,100
Market-Adjusted Model,22068,2023-10-09,-0.025889674,-0.000832388,-0.000282153,21,100
Market-Adjusted Model,22069,2023-10-09,-0.006660385,0.0185753118,0.0189471356,21,100
Market-Adjusted Model,22071,2023-10-09,-0.229687538,-0.211815198,-0.204080018,21,100
Market-Adjusted Model,22076,2023-10-09,-0.007034703,0.0182204362,0.0185728171,21,100
Market-Adjusted Model,22077,2023-10-09,-0.089743608,-0.058670526,-0.064136087,21,100
Market-Adjusted Model,22078,2023-10-09,-0.032388632,-0.003226776,-0.006781112,21,100
Market-Adjusted Model,22079,2023-10-09,-0.054930509,-0.02513686,-0.029322988,21,100
Market-Adjusted Model,22080,2023-10-09,-0.096889178,-0.073274236,-0.071281657,21,100
Market-Adjusted Model,22081,2023-10-09,-0.016447327,0.0137465545,0.0091601939,21,100
Market-Adjusted Model,22084,2023-10-09,-0.013333298,0.021349328,0.0122742223,21,100
Market-Adjusted Model,22085,2023-10-09,-0.052090058,-0.023274518,-0.026482538,21,100
Market-Adjusted Model,22086,2023-10-09,-0.021229007,0.0078115509,0.0043785137,21,100
Market-Adjusted Model,22087,2023-10-09,-0.030199745,-0.001574142,-0.004592225,21,100
Market-Adjusted Model,22088,2023-10-09,-0.188487552,-0.162301073,-0.162880031,21,100
Market-Adjusted Model,22089,2023-10-09,-0.119733961,-0.078437066,-0.09412644,21,100
Market-Adjusted Model,22092,2023-10-09,-0.07904887,-0.052999289,-0.05344135,21,100
Market-Adjusted Model,22094,2023-10-09,0.0280814393,0.0641473062,0.0536889598,21,100
Market-Adjusted Model,22095,2023-10-09,-0.014005612,0.0113720517,0.0116019089,21,100
Market-Adjusted Model,22096,2023-10-09,-0.183874128,-0.167650388,-0.158266607,21,100
Market-Adjusted Model,22097,2023-10-09,-0.165675221,-0.149309459,-0.140067701,21,100
Market-Adjusted Model,22098,2023-10-09,-0.008405937,0.0182115101,0.0172015836,21,100
Market-Adjusted Model,22099,2023-10-09,-0.076543029,-0.052979886,-0.050935509,21,100
Market-Adjusted Model,22100,2023-10-09,0.0068094016,0.0320208034,0.0324169221,21,100
Market-Adjusted Model,22101,2023-10-09,-0.014560619,0.011725552,0.0110469015,21,100
Market-Adjusted Model,22103,2023-10-09,-0.071472658,-0.047275709,-0.045865138,21,100
Market-Adjusted Model,22106,2023-10-09,-0.106848132,-0.084642261,-0.081240612,21,100
Market-Adjusted Model,22107,2023-10-09,-0.053140958,-0.028046105,-0.027533437,21,100
Market-Adjusted Model,22108,2023-10-09,-0.04385586,-0.017684116,-0.018248339,21,100
Market-Adjusted Model,22109,2023-10-09,-0.139475389,-0.120336721,-0.113867869,21,100
Market-Adjusted Model,22110,2023-10-09,-0.012151888,0.0132277751,0.0134556325,21,100
Market-Adjusted Model,22111,2023-10-09,-0.056760128,-0.032571537,-0.031152608,21,100
Market-Adjusted Model,22113,2023-10-09,-0.017455064,0.0079434808,0.0081524568,21,100
Market-Adjusted Model,22114,2023-10-09,-0.048112684,-0.022604976,-0.022505164,21,100
Market-Adjusted Model,22115,2023-10-09,0.0532608482,0.082612983,0.0788683686,21,100
Market-Adjusted Model,22116,2023-10-09,-0.055565647,-0.030631954,-0.029958126,21,100
Market-Adjusted Model,22117,2023-10-09,-0.070355141,-0.046345134,-0.044747621,21,100
Market-Adjusted Model,22118,2023-10-09,-0.047998071,-0.023045938,-0.022390551,21,100
Market-Adjusted Model,22119,2023-10-09,-0.008191986,0.017359077,0.017415534,21,100
Market-Adjusted Model,22120,2023-10-09,-0.004272575,0.0215104529,0.021334945,21,100
Market-Adjusted Model,22121,2023-10-09,-0.028018497,-0.002873904,-0.002410976,21,100
Market-Adjusted Model,22122,2023-10-09,-0.030803463,-0.00564116,-0.005195942,21,100
Market-Adjusted Model,22123,2023-10-09,-0.015970865,0.009376395,0.0096366554,21,100
Market-Adjusted Model,22124,2023-10-09,-0.059405881,-0.035378496,-0.033798361,21,100
Market-Adjusted Model,22125,2023-10-09,-0.010563782,0.0149436075,0.0150437382,21,100
Market-Adjusted Model,22126,2023-10-09,-0.004657262,0.020744274,0.020950258,21,100
Market-Adjusted Model,22127,2023-10-09,-0.0094118,0.0157743443,0.01619572,21,100
Market-Adjusted Model,22128,2023-10-09,-0.002082195,0.0257081045,0.0235253255,21,100
Market-Adjusted Model,22129,2023-10-09,0.0199992211,0.0477999313,0.0456067415,21,100
Market-Adjusted Model,22130,2023-10-09,0.0196335195,0.0537635542,0.04524104,21,100
Market-Adjusted Model,22131,2023-10-09,-0.042471058,-0.017589569,-0.016863538,21,100
Market-Adjusted Model,22132,2023-10-09,-0.137088932,-0.106442912,-0.111481411,21,100
Market-Adjusted Model,22133,2023-10-09,-0.054917602,-0.029789712,-0.029310082,21,100
Market-Adjusted Model,22134,2023-10-09,-0.012783856,0.0126001111,0.0128236647,21,100
Market-Adjusted Model,22135,2023-10-09,-0.049358247,-0.022563024,-0.023750726,21,100
Market-Adjusted Model,22137,2023-10-09,-0.055151478,-0.029854234,-0.029543958,21,100
Market-Adjusted Model,22140,2023-10-09,-0.140236834,-0.123164384,-0.114629313,21,100
Market-Adjusted Model,22141,2023-10-09,-0.004356399,0.0208414365,0.0212511214,21,100
Market-Adjusted Model,22142,2023-10-09,-0.016931466,0.0085254744,0.0086760546,21,100
Market-Adjusted Model,22143,2023-10-09,-0.006472538,0.0190049855,0.0191349825,21,100
Market-Adjusted Model,22144,2023-10-09,-0.003911229,0.0214526974,0.0216962917,21,100
Market-Adjusted Model,22145,2023-10-09,-0.179785345,-0.166912532,-0.154177825,21,100
Market-Adjusted Model,22149,2023-10-09,-0.294345482,-0.304237615,-0.268737962,21,100
Market-Adjusted Model,22150,2023-10-09,0.181572039,0.1992157379,0.2071795594,21,100
Market-Adjusted Model,22151,2023-10-09,-0.03340361,-0.0072978,-0.007796089,21,100
Market-Adjusted Model,22152,2023-10-09,-0.067386387,-0.04309002,-0.041778866,21,100
Market-Adjusted Model,22153,2023-10-09,-0.009018217,0.0175744323,0.0165893032,21,100
Market-Adjusted Model,22156,2023-10-09,-0.041719688,-0.016692408,-0.016112167,21,100
Market-Adjusted Model,22158,2023-10-09,-0.610389584,-0.531075336,-0.584782064,21,100
Market-Adjusted Model,22159,2023-10-09,-0.166095934,-0.149301691,-0.140488414,21,100
Market-Adjusted Model,22160,2023-10-09,0.0161465005,0.0413801967,0.041754021,21,100
Market-Adjusted Model,22161,2023-10-09,-0.139531217,-0.118696733,-0.113923696,21,100
Market-Adjusted Model,22164,2023-10-09,-0.038224723,-0.012938771,-0.012617203,21,100
Market-Adjusted Model,22169,2023-10-09,-0.036964989,0.0128073167,-0.011357468,21,100
Market-Adjusted Model,22172,2023-10-09,0.006641337,0.0318577137,0.0322488574,21,100
Market-Adjusted Model,22174,2023-10-09,-0.345800645,-0.355889426,-0.320193125,21,100
Market-Adjusted Model,22175,2023-10-09,-0.115207433,-0.069183522,-0.089599913,21,100
Market-Adjusted Model,22177,2023-10-09,-0.043993192,-0.014328599,-0.018385672,21,100
Market-Adjusted Model,22178,2023-10-09,0.0543806819,0.096139266,0.0799882024,21,100
Market-Adjusted Model,22179,2023-10-09,0.2315922712,0.3396637021,0.2571997917,21,100
Market-Adjusted Model,22181,2023-10-09,-0.101941712,-0.071284,-0.076334192,21,100
Market-Adjusted Model,22182,2023-10-09,-0.028023608,-0.000756519,-0.002416087,21,100
Market-Adjusted Model,22183,2023-10-09,0.0544354768,0.0962276753,0.0800429972,21,100
Market-Adjusted Model,22184,2023-10-09,-0.08108108,-0.052037115,-0.05547356,21,100
Market-Adjusted Model,22185,2023-10-09,-0.240031053,-0.231153241,-0.214423532,21,100
Market-Adjusted Model,22186,2023-10-09,-0.581510857,-0.772812015,-0.555903336,21,100
Market-Adjusted Model,22187,2023-10-09,0.0093897077,0.0346081335,0.0349972282,21,100
Market-Adjusted Model,22191,2023-10-09,0.1746192166,0.1929205792,0.200226737,21,100
Market-Adjusted Model,22193,2023-10-09,-0.041343623,0.0081868144,-0.015736103,21,100
Market-Adjusted Model,22194,2023-10-09,-0.067669194,-0.020995642,-0.042061674,21,100
Market-Adjusted Model,22195,2023-10-09,-0.068296755,-0.041899936,-0.042689235,21,100
Market-Adjusted Model,22196,2023-10-09,0.0679612427,0.1648735069,0.0935687631,21,100
Market-Adjusted Model,22199,2023-10-09,-0.047491374,-0.015222506,-0.021883853,21,100
Market-Adjusted Model,22200,2023-10-09,-0.189378688,-0.134284014,-0.163771168,21,100
Market-Adjusted Model,22203,2023-10-09,0.0696325364,0.1226187926,0.0952400568,21,100
Market-Adjusted Model,22204,2023-10-09,-0.027374289,0.0013697093,-0.001766769,21,100
Market-Adjusted Model,22206,2023-10-09,-0.050677477,-0.023807737,-0.025069956,21,100
Market-Adjusted Model,22207,2023-10-09,-0.025020002,0.0017552823,0.0005875187,21,100
Market-Adjusted Model,22208,2023-10-09,-0.030948598,-0.005750274,-0.005341077,21,100
Market-Adjusted Model,22209,2023-10-09,4.5161812E-9,0.0316584947,0.025607525,21,100
Market-Adjusted Model,22210,2023-10-09,-0.230923019,-0.169156139,-0.205315499,21,100
Market-Adjusted Model,22212,2023-10-09,0.0009737322,0.0261744378,0.0265812526,21,100
Market-Adjusted Model,22213,2023-10-09,-0.097222295,-0.05695355,-0.071614775,21,100
Market-Adjusted Model,22215,2023-10-09,-0.045007589,-0.019736128,-0.019400068,21,100
Market-Adjusted Model,22217,2023-10-09,-0.251564599,-0.251006941,-0.225957079,21,100
Market-Adjusted Model,22220,2023-10-09,-0.203636348,-0.187554199,-0.178028828,21,100
Market-Adjusted Model,22221,2023-10-09,-0.173387118,-0.147377823,-0.147779598,21,100
Market-Adjusted Model,22222,2023-10-09,0.0333778362,0.0618176392,0.0589853566,21,100
Market-Adjusted Model,22223,2023-10-09,-0.192380991,-0.136767447,-0.166773471,21,100
Market-Adjusted Model,22224,2023-10-09,0.0119156847,0.037129244,0.0375232051,21,100
Market-Adjusted Model,22225,2023-10-09,-0.088000009,0.2453226825,-0.062392488,21,100
Market-Adjusted Model,22228,2023-10-09,-0.003642983,0.0220661127,0.0219645376,21,100
Market-Adjusted Model,22229,2023-10-09,3.5702941E-9,0.0533579127,0.025607524,21,100
Market-Adjusted Model,22230,2023-10-09,-0.048852056,-0.023693153,-0.023244536,21,100
Market-Adjusted Model,22231,2023-10-09,-0.003357808,0.0227948148,0.0222497122,21,100
Market-Adjusted Model,22232,2023-10-09,-0.169647789,-0.140238124,-0.144040269,21,100
Market-Adjusted Model,22236,2023-10-09,-0.167957371,-0.115027761,-0.14234985,21,100
Market-Adjusted Model,22237,2023-10-09,-0.075369097,-0.051989049,-0.049761577,21,100
Market-Adjusted Model,22238,2023-10-09,0.1211400727,0.1650292785,0.1467475932,21,100
Market-Adjusted Model,22239,2023-10-09,-0.055374541,-0.027406207,-0.029767021,21,100
Market-Adjusted Model,22240,2023-10-09,-0.164285731,-0.146041887,-0.138678211,21,100
Market-Adjusted Model,22244,2023-10-09,0.0513176096,0.1065285029,0.0769251301,21,100
Market-Adjusted Model,22245,2023-10-09,0.1873015536,0.2112913863,0.212909074,21,100
Market-Adjusted Model,22246,2023-10-09,-0.020405688,0.00474673,0.0052018329,21,100
Market-Adjusted Model,22247,2023-10-09,-0.031960087,-0.006944067,-0.006352567,21,100
Market-Adjusted Model,22248,2023-10-09,0.0235955094,0.0527354908,0.0492030299,21,100
Market-Adjusted Model,22249,2023-10-09,-0.026042612,-0.000924597,-0.000435092,21,100
Market-Adjusted Model,22252,2023-10-09,-0.23660244,-0.035157188,-0.21099492,21,100
Market-Adjusted Model,22253,2023-10-09,0.0037914653,0.0290089271,0.0293989858,21,100
Market-Adjusted Model,22255,2023-10-09,-0.418092922,-0.358403949,-0.392485402,21,100
Market-Adjusted Model,22256,2023-10-09,-0.547350107,-0.703414473,-0.521742586,21,100
Market-Adjusted Model,22257,2023-10-09,-2.95848E-10,0.0252434887,0.0256075202,21,100
Market-Adjusted Model,22258,2023-10-09,-0.151666699,-0.120582766,-0.126059178,21,100
Market-Adjusted Model,22259,2023-10-09,-0.390434783,0.0783383111,-0.364827263,21,100
Market-Adjusted Model,22260,2023-10-09,-0.205132763,-0.188323933,-0.179525243,21,100
Market-Adjusted Model,22261,2023-10-09,-0.027314125,0.0298312363,-0.001706604,21,100
Market-Adjusted Model,22262,2023-10-09,-0.037819815,-0.008241418,-0.012212295,21,100
Market-Adjusted Model,22263,2023-10-09,-0.176336763,-0.155583212,-0.150729243,21,100
